CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Customer_Phone,DateFirstPurchase,CommuteDistance 
23025,644,Richard,Richardson,9/30/1967,M,M,richard91@adventure-works.com,100000,1,2,Partial College,Professional,1,4,2608 Elm Rd.,,275-555-0195,8/28/2013,1-2 Miles
22774,616,Caleb,Alexander,4/17/1956,M,M,caleb15@adventure-works.com,60000,2,1,Partial College,Professional,1,2,1261 Viking Drive,,670-555-0141,12/25/2013,10+ Miles
23124,536,Cameron,Wang,7/15/1978,S,M,cameron20@adventure-works.com,80000,0,0,Bachelors,Management,0,1,6730 Green Leaf Drive,,602-555-0169,1/13/2014,2-5 Miles
23497,631,Olivia,Bryant,9/10/1960,M,F,olivia63@adventure-works.com,70000,4,3,High School,Professional,1,0,1273 Deetmeadow Way,,845-555-0176,10/10/2013,5-10 Miles
23030,548,Aidan,Jenkins,12/8/1966,M,M,aidan7@adventure-works.com,90000,4,3,High School,Professional,1,2,3023 Adria Drive,,162-555-0134,8/30/2013,1-2 Miles
24259,611,Gavin,Price,1/31/1983,S,M,gavin0@adventure-works.com,40000,0,0,Bachelors,Professional,1,2,3168 Limewood Pl.,,977-555-0116,1/8/2014,5-10 Miles
22726,623,Anna,Morris,11/11/1954,M,F,anna4@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,7435 Ricardo,,232-555-0182,12/28/2013,1-2 Miles
23064,609,Alexander,Rodriguez,11/14/1942,S,M,alexander8@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,216 Arnold Drive,,550-555-0130,4/11/2013,10+ Miles
22863,542,Hunter,Thomas,11/8/1961,M,M,hunter69@adventure-works.com,70000,4,3,Partial College,Professional,1,0,8528 San Ramon Road,,861-555-0142,4/19/2013,0-1 Miles
23467,633,Nicole,Bennett,9/3/1969,S,F,nicole49@adventure-works.com,90000,0,0,Partial College,Professional,0,1,6441 Via Santa Fe,,164-555-0145,1/18/2014,10+ Miles
22980,298,Oscar,Washington,8/23/1982,M,M,oscar21@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,7923 Prospect St.,,606-555-0154,2/5/2013,5-10 Miles
24225,299,Jeffery,Yang,4/4/1985,S,M,jeffery5@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,197 Adobe Dr,,994-555-0154,8/4/2013,5-10 Miles
23052,343,Steven,Stewart,11/13/1941,M,M,steven32@adventure-works.com,130000,2,3,Graduate Degree,Management,1,3,8566 Beatrice Rd.,,155-555-0117,8/4/2013,0-1 Miles
23814,374,Angela,Foster,1/20/1965,M,F,angela19@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,3396 Castle Rock Road,,296-555-0164,9/10/2013,0-1 Miles
23464,358,Devin,Turner,12/30/1970,M,M,devin37@adventure-works.com,130000,1,2,Graduate Degree,Management,1,0,6374 Las Palmas,,859-555-0119,11/14/2013,0-1 Miles
23337,385,Isaiah,Green,5/6/1981,M,M,isaiah40@adventure-works.com,60000,0,0,Partial College,Skilled Manual,1,2,8782 Palisade Court,,615-555-0196,9/28/2013,5-10 Miles
23360,355,Marcus,Moore,12/30/1971,S,M,marcus8@adventure-works.com,130000,1,1,Graduate Degree,Management,0,4,5477 Limewood Place,,966-555-0152,3/6/2013,0-1 Miles
23678,336,Kelly,Diaz,3/9/1946,S,F,kelly26@adventure-works.com,60000,3,0,Bachelors,Management,1,2,4765 L St.,,384-555-0143,3/31/2013,10+ Miles
22779,299,Lance,Ruiz,6/10/1957,M,M,lance2@adventure-works.com,60000,2,1,Partial College,Professional,1,2,8609 Eagle Ct,,674-555-0195,1/14/2014,10+ Miles
22077,311,Marvin,Rubio,1/7/1968,M,M,marvin21@adventure-works.com,110000,1,3,Bachelors,Management,1,3,9075 Calle Verde,,643-555-0118,4/6/2013,5-10 Miles
23809,343,Danielle,Sanchez,10/21/1963,M,F,danielle27@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,3223 White Dr.,,978-555-0121,9/12/2013,0-1 Miles
23712,343,Riley,Murphy,12/6/1952,S,F,riley34@adventure-works.com,70000,2,1,Bachelors,Management,1,1,1682 Candle Drive,,419-555-0139,8/14/2013,10+ Miles
23808,336,Spencer,Perry,4/30/1980,M,M,spencer9@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6836 Somerset Pl.,,671-555-0133,6/20/2013,0-1 Miles
23288,348,Eduardo,Evans,3/7/1970,S,M,eduardo42@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,4236 Malibu Place,,816-555-0191,8/2/2013,1-2 Miles
23212,322,James,Jones,4/13/1979,S,M,james78@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,1141 Hale Court,,145-555-0141,11/23/2013,0-1 Miles
22358,316,Sydney,Butler,2/5/1963,M,F,sydney36@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2648 Hillcrest,,771-555-0180,5/22/2013,0-1 Miles
23594,302,Paula,Diaz,12/3/1964,S,F,paula5@adventure-works.com,70000,4,3,Partial College,Professional,1,1,1821 Corrinne Court,,705-555-0112,6/27/2013,10+ Miles
23400,348,Andrew,Lee,8/30/1981,M,M,andrew29@adventure-works.com,60000,4,3,Bachelors,Professional,1,0,2115 Pasado,,992-555-0120,12/16/2013,0-1 Miles
22086,311,Chelsea,Sanchez,5/17/1967,M,F,chelsea22@adventure-works.com,110000,1,3,Partial College,Professional,1,4,8967 Chrislend Court,,129-555-0173,6/12/2013,5-10 Miles
23201,336,Alyssa,Butler,7/5/1976,S,F,alyssa60@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,0,2,1796 Westbury Dr.,,253-555-0112,8/13/2013,0-1 Miles
23481,300,Dustin,Xu,12/12/1968,S,M,dustin4@adventure-works.com,100000,0,2,Partial College,Professional,1,2,3556 High Maple Court,,433-555-0138,6/25/2013,2-5 Miles
23092,343,Gabrielle,Brooks,4/23/1983,S,F,gabrielle19@adventure-works.com,70000,0,0,Partial College,Skilled Manual,0,2,2342 Peachwillow,,820-555-0158,6/25/2013,0-1 Miles
22990,336,Alyssa,Stewart,6/2/1982,S,F,alyssa24@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,6323 Benedict Court,,789-555-0111,4/24/2013,1-2 Miles
23286,355,Taylor,Bell,1/6/1969,M,F,taylor7@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,8892 Oak Grove Road,,394-555-0112,7/17/2013,1-2 Miles
23685,334,Alexa,Reed,12/22/1948,S,F,alexa19@adventure-works.com,60000,4,0,Bachelors,Management,1,2,621 Brandywine Way,,154-555-0154,9/4/2013,10+ Miles
15016,300,Daniel,Clark,8/12/1985,S,M,daniel9@adventure-works.com,40000,0,0,Partial High School,Clerical,0,2,9177 Olympic Drive,,259-555-0179,12/5/2011,1-2 Miles
23698,301,Melissa,Coleman,11/18/1950,M,F,melissa23@adventure-works.com,30000,2,1,Partial High School,Skilled Manual,1,2,3958 Firestone,,190-555-0142,12/26/2013,1-2 Miles
22720,337,Jonathan,Alexander,4/23/1982,M,M,jonathan18@adventure-works.com,130000,1,1,Graduate Degree,Management,1,4,8784 Detroit Ave.,,150-555-0187,12/26/2013,0-1 Miles
23839,310,Savannah,Howard,6/22/1981,M,F,savannah10@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,7761 Azoras Cir,,978-555-0168,4/15/2013,0-1 Miles
22123,300,Isabella,Bailey,10/1/1942,S,F,isabella90@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,1726 Hacienda,,808-555-0174,5/24/2013,10+ Miles
23549,300,George,Sai,1/23/1982,S,M,george11@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,4668 East Avenue,,169-555-0194,5/29/2013,5-10 Miles
22769,337,Benjamin,Martin,4/21/1955,M,M,benjamin51@adventure-works.com,60000,2,1,Partial College,Professional,1,1,1538 Mt. Diablo St.,,123-555-0168,6/8/2013,10+ Miles
23207,383,Dalton,Baker,1/10/1970,M,M,dalton32@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,3,570 Guerrero,,305-555-0198,8/7/2013,10+ Miles
14891,355,Kyle,Hayes,5/6/1965,M,M,kyle18@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,4376 Golf Club Road,,107-555-0173,11/13/2011,0-1 Miles
23677,339,Charles,Lewis,9/10/1945,M,M,charles25@adventure-works.com,60000,3,0,Bachelors,Management,1,2,2973 Cardinal Drive,,116-555-0162,10/23/2013,10+ Miles
23702,312,Eduardo,James,2/1/1952,M,M,eduardo66@adventure-works.com,40000,5,0,High School,Professional,1,3,9781 Bermad Dr.,,836-555-0168,1/22/2014,10+ Miles
22740,299,Kimberly,Rogers,12/10/1950,S,F,kimberly20@adventure-works.com,40000,4,0,High School,Professional,0,2,2152 Zebra Street,,131-555-0179,11/7/2013,1-2 Miles
22279,302,Riley,Kelly,5/9/1971,M,F,riley22@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,2,5832 Dellwood Court,,346-555-0177,12/4/2013,2-5 Miles
23669,348,Sean,Torres,10/31/1942,S,M,sean11@adventure-works.com,50000,3,0,Graduate Degree,Management,1,2,5847 W. Buchanan,,741-555-0152,12/19/2013,10+ Miles
23076,300,Adrian,Brooks,9/6/1946,M,M,adrian3@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,4827 Seawind Dr.,,540-555-0198,12/25/2013,1-2 Miles
23482,314,Zoe,Gray,11/19/1968,M,F,zoe5@adventure-works.com,110000,5,3,Bachelors,Management,1,0,3462 Melody,,614-555-0177,11/26/2013,5-10 Miles
23061,343,Jeremiah,Sanders,12/23/1963,M,M,jeremiah40@adventure-works.com,40000,3,0,Partial College,Professional,1,2,3290 Lakewood Court,,752-555-0160,3/10/2013,5-10 Miles
22750,315,Jesse,Gonzalez,12/2/1951,M,M,jesse33@adventure-works.com,70000,5,0,Bachelors,Management,1,4,5587 Stanley Dollar Dr.,,228-555-0146,10/18/2013,2-5 Miles
23690,314,Angel,James,12/2/1952,M,M,angel7@adventure-works.com,40000,4,0,High School,Professional,0,2,9670 Wildberry Court,,903-555-0193,2/1/2013,1-2 Miles
22237,325,Angel,Morris,10/3/1975,M,M,angel17@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,16 Heron Ct.,,538-555-0136,7/27/2013,0-1 Miles
23469,326,Christina,Gray,5/18/1975,S,F,christina4@adventure-works.com,130000,2,2,Graduate Degree,Management,0,2,5597 Mt. Palomar Pl,,271-555-0187,4/17/2013,1-2 Miles
16664,36,Sophia,Nelson,12/15/1963,M,F,sophia8@adventure-works.com,130000,0,1,Graduate Degree,Management,1,1,"88, rue Pierre-Demoulin",,1 (11) 500 555-0127,2/10/2011,5-10 Miles
21391,21,Dawn,Xie,1/1/1960,M,F,dawn27@adventure-works.com,40000,3,0,Partial High School,Clerical,0,2,3132 Jacqueline Drive,,1 (11) 500 555-0119,2/5/2013,1-2 Miles
20428,4,Brent,Ma,1/1/1959,M,M,brent15@adventure-works.com,40000,3,0,Partial College,Skilled Manual,0,2,4647 Maywood Lane,,1 (11) 500 555-0128,1/17/2014,1-2 Miles
19579,18,Dawn,Zheng,2/24/1971,M,F,dawn21@adventure-works.com,60000,3,3,Bachelors,Professional,1,1,6400 Sunshine Drive,,1 (11) 500 555-0184,10/24/2013,2-5 Miles
17253,13,Roy,Suri,9/29/1976,M,M,roy0@adventure-works.com,100000,0,5,High School,Management,1,3,4557 Rolling Hill Way,,1 (11) 500 555-0164,4/5/2013,10+ Miles
17058,25,Destiny,Lee,1/7/1973,M,F,destiny20@adventure-works.com,70000,5,5,Bachelors,Professional,1,4,2928 Antone Court,,1 (11) 500 555-0185,8/12/2013,10+ Miles
17238,34,Jordan,Patterson,11/19/1979,S,M,jordan7@adventure-works.com,80000,0,0,Bachelors,Professional,1,3,3426 Serrana Ct,,1 (11) 500 555-0173,2/12/2013,10+ Miles
16700,31,Billy,Gill,6/17/1974,S,M,billy15@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,7437 Margaret Ct.,,1 (11) 500 555-0121,6/18/2013,5-10 Miles
21551,39,Elijah,Butler,2/16/1981,S,M,elijah18@adventure-works.com,60000,0,0,Bachelors,Professional,0,3,8001 Roosevelt Avenue,,1 (11) 500 555-0114,8/2/2013,2-5 Miles
18265,12,Trisha,Cai,1/18/1975,M,F,trisha16@adventure-works.com,60000,4,4,Bachelors,Professional,1,3,5656 Via Delaware,,1 (11) 500 555-0144,9/17/2013,10+ Miles
21221,3,Martin,Sai,1/19/1967,M,M,martin11@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,8682 Huston Rd,,1 (11) 500 555-0190,7/29/2013,5-10 Miles
18267,4,Brad,Jai,11/19/1968,M,M,brad11@adventure-works.com,60000,3,2,Bachelors,Professional,1,2,2951 Dublin,,1 (11) 500 555-0178,2/17/2013,5-10 Miles
20604,31,Harold,Martinez,10/11/1979,S,M,harold15@adventure-works.com,60000,0,0,Bachelors,Professional,0,4,4302 Oakleaf Ct.,,1 (11) 500 555-0159,8/31/2013,2-5 Miles
17243,20,Miranda,Flores,10/6/1977,M,F,miranda12@adventure-works.com,100000,0,5,High School,Management,1,3,5166 Hitchcock,,1 (11) 500 555-0155,2/19/2013,10+ Miles
17254,11,Margaret,Liang,5/11/1977,M,F,margaret23@adventure-works.com,100000,0,5,High School,Management,0,4,1102 Ravenwood,,1 (11) 500 555-0126,2/20/2013,10+ Miles
17235,34,Joshua,Jackson,4/11/1980,S,M,joshua13@adventure-works.com,70000,0,0,Bachelors,Professional,0,4,7340 Green St.,,1 (11) 500 555-0129,6/6/2013,10+ Miles
17230,23,Lance,Suarez,6/11/1981,M,M,lance19@adventure-works.com,80000,0,0,Bachelors,Professional,1,3,199 Clymer Ct.,,1 (11) 500 555-0174,3/25/2013,10+ Miles
17054,10,Shawn,Raje,8/22/1978,M,M,shawn16@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,1259 Ygnacio Valley Road,,1 (11) 500 555-0183,5/28/2013,10+ Miles
21871,33,Devin,Adams,5/5/1982,S,M,devin29@adventure-works.com,60000,0,0,Bachelors,Professional,1,3,8590 High Maple Court,,1 (11) 500 555-0161,12/4/2013,10+ Miles
17231,28,Tina,Garcia,12/29/1979,S,F,tina16@adventure-works.com,70000,0,0,Bachelors,Professional,0,3,6986 Saddlewood,,1 (11) 500 555-0174,6/11/2013,10+ Miles
21392,26,Kelli,Lin,8/22/1959,M,F,kelli8@adventure-works.com,40000,3,0,Partial High School,Clerical,0,2,4116 Rubiem Ct,,1 (11) 500 555-0171,11/17/2013,1-2 Miles
17245,7,Regina,Mehta,10/8/1976,M,F,regina13@adventure-works.com,80000,0,0,Bachelors,Professional,1,4,2350 Winthrop St.,,1 (11) 500 555-0166,6/2/2013,10+ Miles
17068,25,Thomas,Smith,3/2/1974,S,M,thomas60@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,1830 Granada Drive,,1 (11) 500 555-0114,6/29/2013,5-10 Miles
27502,71,Tyler,Thompson,4/26/1981,S,M,tyler7@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,2,4144 Tahoe Place,,191-555-0138,1/30/2013,5-10 Miles
27282,41,Barry,Perez,9/10/1978,M,M,barry20@adventure-works.com,40000,5,5,High School,Skilled Manual,0,1,6350 Plumas Court,,930-555-0130,10/8/2013,0-1 Miles
28025,68,Mya,Russell,7/24/1952,M,F,mya20@adventure-works.com,40000,2,1,High School,Professional,0,2,3797 Mt. Wilson Way,,891-555-0132,1/21/2014,2-5 Miles
14900,71,Rachel,Lewis,4/23/1962,M,F,rachel24@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,7590 Bayview Circle,,147-555-0139,10/12/2013,1-2 Miles
27393,49,Sierra,Hernandez,6/10/1948,M,F,sierra16@adventure-works.com,50000,4,0,Bachelors,Management,1,2,6076 Glen Arms Drive,,153-555-0114,3/12/2013,10+ Miles
28640,51,Bryce,Cook,8/2/1977,S,M,bryce20@adventure-works.com,50000,1,0,Graduate Degree,Skilled Manual,1,0,4770 Catalpa Court,,507-555-0129,7/23/2013,1-2 Miles
14893,49,Gabrielle,Diaz,8/7/1960,M,F,gabrielle44@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,5816 Camacho,,914-555-0114,10/4/2013,1-2 Miles
29037,50,Brandon,Lewis,4/14/1972,M,M,brandon51@adventure-works.com,60000,0,0,Graduate Degree,Professional,0,0,4861 Doncaster Dr.,,935-555-0146,5/7/2013,0-1 Miles
27380,51,Eric,Green,11/12/1958,S,M,eric56@adventure-works.com,40000,4,0,High School,Professional,1,2,5872 L St.,,289-555-0121,5/25/2013,5-10 Miles
27731,64,Gabriel,Shan,3/3/1984,M,M,gabriel28@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,8724 String Drive,,449-555-0168,12/12/2013,5-10 Miles
28771,64,Katherine,Russell,2/5/1960,S,F,katherine46@adventure-works.com,20000,3,0,Partial High School,Manual,0,2,3207 Mario Way,,758-555-0143,12/26/2013,0-1 Miles
27283,49,Jamie,Hernandez,3/8/1973,S,M,jamie27@adventure-works.com,40000,5,5,High School,Skilled Manual,1,2,4194 Baywood Drive,,134-555-0153,2/9/2013,2-5 Miles
28027,69,Destiny,Hughes,5/5/1953,M,F,destiny59@adventure-works.com,40000,2,1,High School,Professional,0,2,2305 Ravenwood Drive,,117-555-0172,11/7/2013,2-5 Miles
14867,59,Lauren,Richardson,1/4/1981,S,F,lauren10@adventure-works.com,40000,3,3,Partial College,Clerical,1,0,7185 St George Dr,,482-555-0132,7/12/2013,1-2 Miles
20285,623,Aaron,Alexander,4/20/1982,M,M,aaron18@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,5021 Rio Grande Drive,,548-555-0129,12/13/2013,5-10 Miles
19727,612,Natasha,Vazquez,9/21/1953,M,F,natasha14@adventure-works.com,60000,3,0,Graduate Degree,Management,0,2,9736 Colorado Dr.,,177-555-0115,2/3/2013,1-2 Miles
19774,631,Brianna,Davis,5/6/1981,M,F,brianna4@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,3186 Concord Ct.,,255-555-0183,3/3/2013,5-10 Miles
18870,536,Ana,Barnes,1/31/1958,M,F,ana3@adventure-works.com,40000,3,0,Partial College,Professional,0,2,7600 Tulip Drive,,228-555-0115,1/21/2014,5-10 Miles
19543,539,Evan,Torres,1/7/1965,M,M,evan4@adventure-works.com,70000,5,5,Graduate Degree,Professional,0,3,6447 Garcia Ranch Road,,862-555-0119,5/1/2013,10+ Miles
18579,536,William,Brown,3/11/1977,M,M,william20@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,9526 Baird Court,,743-555-0151,10/28/2013,2-5 Miles
14915,553,Katherine,Howard,4/6/1974,M,F,katherine15@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8796 Bayview Court,,137-555-0187,12/10/2011,1-2 Miles
19552,612,Margaret,Zhu,7/3/1969,M,F,margaret20@adventure-works.com,70000,5,4,Graduate Degree,Professional,0,2,9650 Leisure Lane,,997-555-0116,3/12/2013,0-1 Miles
19246,618,Carlos,Campbell,2/5/1977,M,M,carlos34@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,7022 Muth Dr.,,563-555-0146,7/10/2013,1-2 Miles
20121,548,Dylan,Butler,1/1/1979,M,M,dylan13@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,0,0,2590 Wesley Court,,771-555-0195,3/18/2013,0-1 Miles
14036,546,Amanda,Torres,12/25/1979,M,F,amanda13@adventure-works.com,60000,0,0,Partial College,Professional,1,2,6329 El Rancho Drive,,159-555-0111,3/19/2012,5-10 Miles
20127,539,Carlos,Sanders,8/16/1976,M,M,carlos5@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,4179 Green St.,,114-555-0114,4/12/2013,1-2 Miles
18588,637,Isabella,Rogers,5/18/1971,S,F,isabella84@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,1946 Valley Crest Drive,,199-555-0140,10/3/2013,2-5 Miles
19132,547,Benjamin,Washington,11/12/1972,S,M,benjamin14@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,0,1,584 Blue Circle,,199-555-0165,12/20/2013,0-1 Miles
19996,612,Grant,She,5/10/1979,S,M,grant2@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,0,1,5234 Martindale,,588-555-0164,9/17/2013,0-1 Miles
18886,607,Donald,McDonald,6/10/1983,S,M,donald7@adventure-works.com,40000,0,0,Partial High School,Clerical,0,2,2309 Mt. Olivet Ct.,,164-555-0155,9/26/2013,1-2 Miles
15311,642,Brandon,Thompson,7/17/1956,M,M,brandon36@adventure-works.com,60000,4,0,Bachelors,Management,1,2,8499 San Marino Ct.,,830-555-0125,3/8/2012,10+ Miles
18985,612,Paige,Bailey,7/21/1950,M,F,paige40@adventure-works.com,70000,4,0,Bachelors,Management,1,2,9534 Country View Lane,,572-555-0175,11/22/2013,2-5 Miles
20752,631,Christian,Simmons,3/14/1961,M,M,christian2@adventure-works.com,30000,1,0,High School,Clerical,0,2,1930 Many Lane,,472-555-0138,10/11/2013,0-1 Miles
19811,552,Evan,Allen,4/21/1963,M,M,evan42@adventure-works.com,60000,2,0,High School,Professional,0,2,1940 Detroit Ave.,,757-555-0188,8/19/2013,5-10 Miles
18753,547,James,Moore,5/15/1986,S,M,james73@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,9293 Mt. Washington Way,,116-555-0196,7/9/2013,5-10 Miles
19154,611,William,Sotelo,7/8/1980,M,F,william5@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,3,5629 Seagull Court,,819-555-0100,12/21/2013,10+ Miles
13990,548,Stephanie,Wood,9/23/1983,S,F,stephanie29@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,4619 Ricardo Drive,# 233,560-555-0193,1/16/2012,1-2 Miles
20184,536,Jessica,Richardson,10/30/1966,M,F,jessica12@adventure-works.com,40000,4,3,High School,Skilled Manual,1,2,8938 Violet Ct.,,236-555-0139,4/26/2013,0-1 Miles
18890,634,Lauren,Blue,11/30/1982,M,F,lauren5@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,2,3127 Terrace,,983-555-0112,7/17/2013,5-10 Miles
19007,545,Mackenzie,Sanchez,9/8/1961,M,F,mackenzie26@adventure-works.com,60000,2,1,Partial College,Professional,1,2,3142 Meadow Glen Way,,256-555-0121,9/4/2013,10+ Miles
19699,641,Stephanie,James,5/8/1972,M,F,stephanie23@adventure-works.com,90000,4,3,High School,Professional,1,2,2696 Santa Rita Dr.,,685-555-0141,10/13/2013,1-2 Miles
18887,607,Kari,Hernandez,11/21/1982,S,F,kari24@adventure-works.com,40000,0,0,Partial High School,Clerical,1,2,5486 Maria Vega Court,,318-555-0161,12/27/2013,5-10 Miles
18822,536,Gregory,Ferrier,12/23/1967,M,M,gregory26@adventure-works.com,90000,5,4,Partial College,Professional,1,3,4055 Leonard Ct.,,882-555-0118,8/10/2013,1-2 Miles
19779,542,Emily,Foster,7/10/1978,S,F,emily41@adventure-works.com,60000,0,0,Partial College,Skilled Manual,1,2,3230 Hamilton Ave,,156-555-0175,6/30/2013,5-10 Miles
20747,612,Melody,Vazquez,11/21/1965,M,F,melody15@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,1915 Stanley Dollar Dr.,,545-555-0147,12/4/2013,0-1 Miles
20322,627,Rachel,Wood,10/15/1968,S,F,rachel49@adventure-works.com,90000,0,0,Partial College,Professional,1,1,4877 Zona Rosa,,462-555-0195,12/25/2013,10+ Miles
19635,536,Dawn,Shan,4/27/1982,S,F,dawn34@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,7895 Stanley Dollar Dr.,,258-555-0167,11/26/2013,5-10 Miles
20739,631,Kaitlyn,Carter,3/24/1959,S,F,kaitlyn8@adventure-works.com,10000,2,1,High School,Manual,1,2,9002 Kathleen Drive,,724-555-0134,3/10/2013,1-2 Miles
19663,607,Alex,Allen,5/11/1985,M,M,alex46@adventure-works.com,90000,4,4,Partial College,Skilled Manual,1,3,4930 Augustine Drive,,673-555-0180,8/25/2013,0-1 Miles
18889,627,Katelyn,Murphy,9/14/1982,S,F,katelyn14@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,1250 Sierra Ridge,,714-555-0164,2/1/2013,1-2 Miles
19139,616,Oscar,Simmons,3/10/1983,M,M,oscar23@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,9204 Park Highlands,,463-555-0187,5/21/2013,2-5 Miles
19636,536,Jessica,Lee,5/17/1982,M,F,jessica70@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6594 Bent Tree Lane,,955-555-0190,9/2/2013,5-10 Miles
13747,623,Brian,Torres,4/6/1974,M,M,brian16@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9870 Santa Maria Ct.,,327-555-0133,7/30/2012,1-2 Miles
